backend_name,simulator_version,task_name,object_category,object_name,robot_embodiment,num_environments,validation_scope,episode,reset_time_s,steps,step_time_s,step_fps_no_render,success,success_predicate_correctness,initial_ee_xyz,final_ee_xyz,initial_object_xyz,final_object_xyz,reference_object_xyz,threshold_m,engineering_notes
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,0,0.000456,300,0.034090,8800.22,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0498, 0.0261, 0.1835]","[-0.0560, 0.0322, 0.0520]","[-0.0560, 0.0322, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,1,0.000325,300,0.033654,8914.18,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0416, 0.0419, 0.1835]","[-0.0478, 0.0481, 0.0520]","[-0.0478, 0.0481, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,2,0.000317,300,0.033507,8953.48,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0166, -0.0432, 0.1835]","[-0.0227, -0.0374, 0.0520]","[-0.0227, -0.0374, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,3,0.000285,300,0.033433,8973.27,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0528, 0.0522, 0.1835]","[-0.0590, 0.0585, 0.0520]","[-0.0590, 0.0585, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,4,0.000331,300,0.033512,8951.93,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0597, 0.0236, 0.1835]","[0.0540, 0.0298, 0.0520]","[0.0540, 0.0298, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,5,0.000299,300,0.033456,8966.98,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0345, 0.0531, 0.1835]","[-0.0407, 0.0593, 0.0520]","[-0.0407, 0.0593, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,6,0.000334,300,0.033128,9055.74,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0547, 0.0499, 0.1835]","[0.0490, 0.0561, 0.0520]","[0.0490, 0.0561, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,7,0.000288,300,0.033687,8905.46,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0471, -0.0619, 0.1835]","[0.0413, -0.0562, 0.0520]","[0.0413, -0.0562, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,8,0.000403,300,0.033485,8959.14,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0827, -0.0395, 0.1835]","[0.0771, -0.0337, 0.0520]","[0.0771, -0.0337, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,9,0.000327,300,0.033379,8987.63,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0166, -0.0438, 0.1835]","[0.0107, -0.0380, 0.0520]","[0.0107, -0.0380, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,10,0.000304,300,0.033432,8973.30,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0196, -0.0360, 0.1835]","[-0.0257, -0.0302, 0.0520]","[-0.0257, -0.0302, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,11,0.000292,300,0.032978,9096.94,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0173, -0.0525, 0.1835]","[-0.0233, -0.0468, 0.0520]","[-0.0233, -0.0468, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,12,0.000288,300,0.033403,8981.16,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0360, -0.0243, 0.1835]","[0.0302, -0.0184, 0.0520]","[0.0302, -0.0184, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,13,0.000375,300,0.033257,9020.79,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0342, -0.0512, 0.1835]","[0.0284, -0.0454, 0.0520]","[0.0284, -0.0454, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,14,0.000294,300,0.033239,9025.60,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0203, -0.0160, 0.1835]","[0.0144, -0.0100, 0.0520]","[0.0144, -0.0100, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,15,0.000279,300,0.033192,9038.33,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0574, -0.0044, 0.1835]","[0.0517, 0.0016, 0.0520]","[0.0517, 0.0016, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,16,0.000296,300,0.033416,8977.80,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0273, -0.0162, 0.1835]","[0.0214, -0.0103, 0.0520]","[0.0214, -0.0103, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,17,0.000278,300,0.033459,8966.07,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0562, -0.0280, 0.1835]","[0.0505, -0.0221, 0.0520]","[0.0505, -0.0221, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,18,0.000347,300,0.034651,8657.77,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0847, -0.0023, 0.1835]","[0.0792, 0.0037, 0.0520]","[0.0792, 0.0037, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,19,0.000306,300,0.035991,8335.46,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0281, 0.0314, 0.1835]","[0.0223, 0.0375, 0.0520]","[0.0223, 0.0375, 0.0505]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,0,0.000411,300,0.028551,10507.50,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0931, -0.0167, 0.1058]","[0.0135, -0.0168, 0.0520]","[0.7553, -0.0190, -0.0135]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,1,0.000305,300,0.028217,10632.06,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0710, 0.0106, 0.1058]","[-0.0087, 0.0106, 0.0520]","[0.7582, 0.0121, -0.0393]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,2,0.000295,300,0.027922,10744.20,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0709, 0.0195, 0.1058]","[-0.0087, 0.0196, 0.0520]","[0.7565, 0.0223, -0.0405]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,3,0.000293,300,0.028166,10651.19,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0599, 0.0059, 0.1059]","[-0.0198, 0.0059, 0.0520]","[0.7513, 0.0067, -0.0187]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,4,0.000288,300,0.028045,10697.25,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0598, 0.0079, 0.1059]","[-0.0199, 0.0080, 0.0520]","[0.7502, 0.0090, -0.0184]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,5,0.000329,300,0.027963,10728.43,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0748, 0.0085, 0.1058]","[-0.0048, 0.0085, 0.0520]","[0.7469, 0.0097, -0.0033]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,6,0.000287,300,0.028326,10591.12,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0451, 0.0214, 0.1059]","[-0.0347, 0.0215, 0.0520]","[0.7242, 0.0259, -0.0664]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,7,0.000286,300,0.027920,10745.00,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0604, 0.0119, 0.1059]","[-0.0193, 0.0120, 0.0520]","[0.7569, 0.0136, -0.0223]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,8,0.000283,300,0.027883,10759.21,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0618, 0.0151, 0.1059]","[-0.0179, 0.0152, 0.0520]","[0.7604, 0.0173, -0.0408]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,9,0.000281,300,0.028235,10625.06,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0764, 0.0141, 0.1058]","[-0.0032, 0.0142, 0.0520]","[0.7533, 0.0161, -0.0107]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,10,0.000292,300,0.028042,10698.05,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0599, 0.0221, 0.1059]","[-0.0198, 0.0222, 0.0520]","[0.7513, 0.0252, -0.0215]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,11,0.000326,300,0.028418,10556.64,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0558, -0.0152, 0.1059]","[-0.0239, -0.0152, 0.0520]","[0.7584, -0.0175, -0.0289]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,12,0.000363,300,0.028191,10641.54,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0541, 0.0063, 0.1059]","[-0.0256, 0.0064, 0.0520]","[0.7569, 0.0075, -0.0319]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,13,0.000314,300,0.027721,10821.97,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0571, 0.0217, 0.1059]","[-0.0226, 0.0218, 0.0520]","[0.7659, 0.0251, -0.0379]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,14,0.000284,300,0.029185,10279.24,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0985, 0.0046, 0.1058]","[0.0190, 0.0047, 0.0520]","[0.7434, 0.0053, 0.0117]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,15,0.000308,300,0.028426,10553.63,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0878, -0.0087, 0.1058]","[0.0082, -0.0087, 0.0520]","[0.7549, -0.0098, -0.0350]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,16,0.000292,300,0.030500,9836.03,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0985, 0.0061, 0.1058]","[0.0189, 0.0061, 0.0520]","[0.7434, 0.0069, 0.0116]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,17,0.000322,300,0.029650,10118.03,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0631, -0.0020, 0.1059]","[-0.0166, -0.0021, 0.0520]","[0.7588, -0.0024, -0.0425]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,18,0.000314,300,0.027647,10851.23,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0563, -0.0090, 0.1059]","[-0.0235, -0.0090, 0.0520]","[0.7619, -0.0104, -0.0299]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,push_object,cube/block,block,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,19,0.000316,300,0.039970,7505.57,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0805, -0.0148, 0.1058]","[0.0009, -0.0148, 0.0520]","[0.7538, -0.0169, -0.0396]",,0.0500,Kinematic CDPR gripper push along +X; success is signed object displacement.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,0,0.000311,300,0.031915,9400.10,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0253, -0.0437, 0.1835]","[-0.0314, -0.0379, 0.0620]","[-0.0314, -0.0378, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,1,0.000302,300,0.032447,9245.92,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0168, 0.0456, 0.1835]","[-0.0228, 0.0518, 0.0620]","[-0.0228, 0.0518, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,2,0.000338,300,0.031673,9471.68,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0046, -0.0204, 0.1835]","[-0.0013, -0.0145, 0.0620]","[-0.0013, -0.0145, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,3,0.000296,300,0.031154,9629.52,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0759, 0.0446, 0.1835]","[0.0702, 0.0508, 0.0620]","[0.0702, 0.0508, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,4,0.000292,300,0.030870,9718.09,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0443, -0.0335, 0.1835]","[-0.0505, -0.0277, 0.0620]","[-0.0505, -0.0277, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,5,0.000284,300,0.031322,9578.06,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0133, 0.0066, 0.1835]","[-0.0193, 0.0126, 0.0620]","[-0.0193, 0.0126, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,6,0.000300,300,0.031434,9543.76,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0390, 0.0509, 0.1835]","[0.0332, 0.0571, 0.0620]","[0.0332, 0.0571, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,7,0.000363,300,0.030743,9758.31,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0715, 0.0025, 0.1835]","[0.0659, 0.0085, 0.0620]","[0.0658, 0.0085, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,8,0.000280,300,0.031541,9511.37,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0646, -0.0259, 0.1835]","[0.0590, -0.0200, 0.0620]","[0.0590, -0.0200, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,9,0.000286,300,0.031349,9569.84,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0174, -0.0212, 0.1835]","[0.0115, -0.0153, 0.0620]","[0.0115, -0.0153, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,10,0.000331,300,0.030957,9690.93,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0666, -0.0321, 0.1835]","[0.0609, -0.0263, 0.0620]","[0.0609, -0.0263, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,11,0.000285,300,0.031072,9655.14,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0371, 0.0215, 0.1835]","[-0.0432, 0.0276, 0.0620]","[-0.0432, 0.0276, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,12,0.000283,300,0.030948,9693.82,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0336, -0.0300, 0.1835]","[-0.0397, -0.0242, 0.0620]","[-0.0397, -0.0242, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,13,0.000329,300,0.030917,9703.53,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0249, -0.0178, 0.1835]","[-0.0310, -0.0119, 0.0620]","[-0.0310, -0.0119, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,14,0.000299,300,0.031352,9568.78,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0517, 0.0314, 0.1835]","[0.0459, 0.0375, 0.0620]","[0.0459, 0.0375, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,15,0.000283,300,0.031307,9582.43,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0156, 0.0176, 0.1835]","[-0.0216, 0.0237, 0.0620]","[-0.0216, 0.0237, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,16,0.000415,300,0.031339,9572.65,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0129, 0.0013, 0.1835]","[0.0070, 0.0073, 0.0620]","[0.0070, 0.0073, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,17,0.000284,300,0.031372,9562.71,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0233, -0.0550, 0.1835]","[-0.0294, -0.0493, 0.0620]","[-0.0294, -0.0493, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,18,0.000284,300,0.031420,9548.13,1,8/8,"[0.0000, 0.0000, 0.2200]","[0.0762, -0.0584, 0.1835]","[0.0705, -0.0527, 0.0620]","[0.0705, -0.0527, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
mujoco_raw_cdpr,3.2.4,move_to_object,cylinder/can,can,current CDPR gripper MJCF with kinematic waypoint EE controller,1,scripted_waypoint_predicate,19,0.000281,300,0.031364,9564.97,1,8/8,"[0.0000, 0.0000, 0.2200]","[-0.0009, 0.0391, 0.1835]","[-0.0069, 0.0453, 0.0620]","[-0.0069, 0.0453, 0.0604]",,0.0400,XY predicate on ee_base to target body; waypoint controller only.
